PTac-EGFP.1 Time (s) ,PTac-EGFP.1 IPTG (nM),PTac-EGFP.1 EGFP (nM),PTac-EGFP.1 Growth Rate (s^(-1)),PTac-EGFP.2 Time (s) ,PTac-EGFP.2 IPTG (nM),PTac-EGFP.2 EGFP (nM),PTac-EGFP.2 Growth Rate (s^(-1)),PLuxB-EGFP.1 Time (s),PLuxB-EGFP.1 OC6 (nM),PLuxB-EGFP.1 EGFP (nM),PLuxB-EGFP.1 Growth Rate (s^(-1)),PLuxB-EGFP.2 Time (s),PLuxB-EGFP.2 OC6 (nM),PLuxB-EGFP.2 EGFP (nM),PLuxB-EGFP.2 Growth Rate (s^(-1)),PLuxB-EGFP.3 Time (s),PLuxB-EGFP.3 OC6 (nM),PLuxB-EGFP.3 EGFP (nM),PLuxB-EGFP.3 Growth Rate (s^(-1)),PLuxB-EGFP.4 Time (s),PLuxB-EGFP.4 OC6 (nM),PLuxB-EGFP.4 EGFP (nM),PLuxB-EGFP.4 Growth Rate (s^(-1)),PVanCC-EGFP.1 Time (s),PVanCC-EGFP.1 Vanillic Acid (nM),PVanCC-EGFP.1 EGFP (nM),PVanCC-EGFP.1 Growth Rate,PVanCC-EGFP.2 Time (s),PVanCC-EGFP.2 Vanillic Acid (nM),PVanCC-EGFP.2 EGFP (nM),PVanCC-EGFP.2 Growth Rate,PVanCC-EGFP.3 Time (s),PVanCC-EGFP.3 Vanillic Acid (nM),PVanCC-EGFP.3 EGFP (nM),PVanCC-EGFP.3 Growth Rate,PTac-mScarlet.1 Time (s),PTac-mScarlet.1 IPTG (nM),PTac-mScarlet.1 mScarlet-I (nM),PTac-mScarlet.1 Growth Rate,PTac-mScarlet.3 Time (s),PTac-mScarlet.3 IPTG (nM),PTac-mScarlet.3 mScarlet-I (nM),PTac-mScarlet.3 Growth Rate,PVanCC-EGFP.4 Time (s),PVanCC-EGFP.4 Vanillic Acid (nM),PVanCC-EGFP.4 EGFP (nM),PVanCC-EGFP.4 Growth Rate,PTac-EGFP.3 Time (s) ,PTac-EGFP.3 IPTG (nM),PTac-EGFP.3 EGFP (nM),PTac-EGFP.3 Growth Rate (s^(-1)),PLuxB-EGFP.5 Time (s),PLuxB-EGFP.5 OC6 (nM),PLuxB-EGFP.5 EGFP (nM),PLuxB-EGFP.5 Growth Rate (s^(-1)),PTac-ChbBC-mScarlet-I.1 Time (s),PTac-ChbBC-mScarlet-I.1 IPTG (nM),PTac-ChbBC-mScarlet-I.1 mScarlet-I (nM),PTac-ChbBC-mScarlet-I.1 Growth Rate,PTac-ChbBC-mScarlet-I.2 Time (s),PTac-ChbBC-mScarlet-I.2 IPTG (nM),PTac-ChbBC-mScarlet-I.2 mScarlet-I (nM),PTac-ChbBC-mScarlet-I.2 Growth Rate,PTac-ChbBC-mScarlet-I.3 Time (s),PTac-ChbBC-mScarlet-I.3 IPTG (nM),PTac-ChbBC-mScarlet-I.3 mScarlet-I (nM),PTac-ChbBC-mScarlet-I.3 Growth Rate,PTac-ChbBC-mScarlet-I.4 Time (s),PTac-ChbBC-mScarlet-I.4 IPTG (nM),PTac-ChbBC-mScarlet-I.4 mScarlet-I (nM),PTac-ChbBC-mScarlet-I.4 Growth Rate,PVanCC-EGFP_PLuxB-sRNA20D.1 Time (s),PVanCC-EGFP_PLuxB-sRNA20D.1 Vanillic Acid (nM),PVanCC-EGFP_PLuxB-sRNA20D.1 OC6 (nM),PVanCC-EGFP_PLuxB-sRNA20D.1 EGFP (nM),PVanCC-EGFP_PLuxB-sRNA20D.1 Growth Rate,PVanCC-EGFP_PLuxB-sRNA20D.2 Time (s),PVanCC-EGFP_PLuxB-sRNA20D.2 Vanillic Acid (nM),PVanCC-EGFP_PLuxB-sRNA20D.2 OC6 (nM),PVanCC-EGFP_PLuxB-sRNA20D.2 EGFP (nM),PVanCC-EGFP_PLuxB-sRNA20D.2 Growth Rate,Sponge Circuit 1.3.1 Time (s),Sponge Circuit 1.3.1 Vanillic Acid (nM),Sponge Circuit 1.3.1 OC6 (nM),Sponge Circuit 1.3.1 IPTG (nM),Sponge Circuit 1.3.1 EGFP (nM),Sponge Circuit 1.3.1 Growth Rate ,Sponge Circuit 1.3.2 Time (s),Sponge Circuit 1.3.2 Vanillic Acid (nM),Sponge Circuit 1.3.2 OC6 (nM),Sponge Circuit 1.3.2 IPTG (nM),Sponge Circuit 1.3.2 EGFP (nM),Sponge Circuit 1.3.2 Growth Rate ,Sponge Circuit 1.4.1 Time (s),Sponge Circuit 1.4.1 Vanillic Acid (nM),Sponge Circuit 1.4.1 OC6 (nM),Sponge Circuit 1.4.1 IPTG (nM),Sponge Circuit 1.4.1 EGFP (nM),Sponge Circuit 1.4.1 mScarlet-I (nM),Sponge Circuit 1.4.1 Growth Rate ,Sponge Circuit 1.4.2 Time (s),Sponge Circuit 1.4.2 Vanillic Acid (nM),Sponge Circuit 1.4.2 OC6 (nM),Sponge Circuit 1.4.2 IPTG (nM),Sponge Circuit 1.4.2 EGFP (nM),Sponge Circuit 1.4.2 mScarlet-I (nM),Sponge Circuit 1.4.2 Growth Rate ,Sponge Circuit 1.4.3 Time (s),Sponge Circuit 1.4.3 Vanillic Acid (nM),Sponge Circuit 1.4.3 OC6 (nM),Sponge Circuit 1.4.3 IPTG (nM),Sponge Circuit 1.4.3 EGFP (nM),Sponge Circuit 1.4.3 mScarlet-I (nM),Sponge Circuit 1.4.3 Growth Rate ,Sponge Circuit 1.4.4 Time (s),Sponge Circuit 1.4.4 Vanillic Acid (nM),Sponge Circuit 1.4.4 OC6 (nM),Sponge Circuit 1.4.4 IPTG (nM),Sponge Circuit 1.4.4 EGFP (nM),Sponge Circuit 1.4.4 mScarlet-I (nM),Sponge Circuit 1.4.4 Growth Rate 
86850.98,80000,235485.7618,0.000446118,86843.65,80000,117441.1596,0.0002868690,86840.57,50,236865.5771,0.000267937,86839.4,50,213273.7445,0.000289909,86841,50,229933.0452,0.000281591,86839.51,50,241126.2098,0.000289388,87390.58,7000,133228.0404,0.000283775,87388.93,7000,132318.2687,0.000284224,87406.19,7000,130854.0682,0.000316253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86851.84,5500,20,24017.73071,0.000385033,86842,5500,20,34897.90586,0.000345772,86855.75,5500,20,60000,25419.87871,0.000326097,86855.64,5500,20,60000,32477.09798,0.00032246,86860.54,5500,20,60000,37943.90236,1882.553198,0.000311565,86841.61,5500,20,60000,45748.12292,2181.894957,0.000300662,86839.65,5500,20,60000,52764.48098,2490.73624,0.000306428,86839.21,5500,20,60000,46923.70049,2642.257243,0.000320872
86911.08,80000,236193.0727,0.00044625,86903.68,80000,117993.8325,0.0002867390,86900.6,50,237308.2703,0.000267951,86899.44,50,212615.9514,0.000289921,86901.05,50,230297.1715,0.000281626,86899.57,50,241826.6871,0.000289069,87450.62,7000,133979.8144,0.000284004,87449,7000,132732.7359,0.000283961,87466.25,7000,130844.3333,0.00031589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86911.87,5500,20,24067.35141,0.000385359,86902.05,5500,20,34942.45991,0.000345433,86915.82,5500,20,60000,25250.02417,0.000326138,86915.7,5500,20,60000,32865.14138,0.00032237,86920.59,5500,20,60000,37730.95518,1882.301088,0.000311397,86901.66,5500,20,60000,45994.21177,2175.449541,0.000301162,86899.71,5500,20,60000,52753.36988,2518.054739,0.000306463,86899.28,5500,20,60000,46922.60503,2647.157291,0.000320624
86971.13,80000,235555.4123,0.000446382,86963.72,80000,118538.2834,0.0002866510,86960.64,50,238149.3234,0.000267881,86959.49,50,212234.7327,0.000289814,86961.09,50,230534.0626,0.0002816,86959.64,50,241798.0268,0.000288706,87510.69,7000,134581.9256,0.000284065,87509.05,7000,132685.0668,0.000283585,87526.3,7000,130868.1543,0.000315577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86971.94,5500,20,24302.69102,0.000385693,86962.08,5500,20,35000.75498,0.00034495,86975.85,5500,20,60000,25142.48653,0.000326366,86975.78,5500,20,60000,32830.70924,0.000322344,86980.65,5500,20,60000,37614.24302,1886.523633,0.000311242,86961.7,5500,20,60000,46175.50228,2162.653123,0.000301798,86959.78,5500,20,60000,52799.99707,2507.157453,0.000306599,86959.35,5500,20,60000,47235.38779,2643.550658,0.000320447
87031.18,80000,236196.1124,0.000446463,87023.8,80000,118902.721,0.0002864970,87020.72,50,239112.3658,0.00026782,87019.55,50,212013.9099,0.000289687,87021.16,50,230868.7769,0.00028159,87019.69,50,242215.9356,0.000288416,87570.76,7000,134760.0968,0.000284077,87569.1,7000,132821.3798,0.000283128,87586.36,7000,130342.7754,0.000315172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87032.01,5500,20,24674.26485,0.000385979,87022.14,5500,20,35193.26435,0.000344304,87035.94,5500,20,60000,25005.8064,0.000326559,87035.86,5500,20,60000,32702.61503,0.000322316,87040.69,5500,20,60000,37541.5348,1870.291172,0.000310934,87021.74,5500,20,60000,46258.68465,2157.282453,0.000302384,87019.82,5500,20,60000,52730.92569,2530.155308,0.000306707,87019.43,5500,20,60000,47492.25209,2654.783267,0.000320258
87091.24,80000,235352.6828,0.000446662,87083.84,80000,119650.4842,0.0002865130,87080.78,50,238355.609,0.000267763,87079.62,50,211747.7609,0.000289672,87081.22,50,231050.1186,0.000281676,87079.72,50,242819.282,0.000287953,87630.8,7000,134838.4468,0.000283964,87629.16,7000,132909.2678,0.000282796,87646.42,7000,129855.7474,0.000314863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87092.07,5500,20,24950.59237,0.000386241,87082.19,5500,20,35280.92302,0.000343583,87096.01,5500,20,60000,24806.2461,0.000326851,87095.9,5500,20,60000,32838.56236,0.000322326,87100.74,5500,20,60000,37226.47392,1874.476624,0.000310474,87081.79,5500,20,60000,46281.49524,2150.555628,0.000302903,87079.89,5500,20,60000,52953.58872,2520.051007,0.000306889,87079.48,5500,20,60000,47609.99097,2641.115952,0.00032022
87151.28,80000,235790.8403,0.000446666,87143.92,80000,119676.9157,0.0002864540,87140.82,50,237825.4158,0.000267705,87139.68,50,211780.2753,0.000289678,87141.26,50,231728.9969,0.000281717,87139.78,50,242773.4787,0.00028755,87690.84,7000,134703.3532,0.000283771,87689.21,7000,132750.7681,0.000282534,87706.47,7000,129429.6608,0.000314528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87152.13,5500,20,24784.7741,0.000386606,87142.26,5500,20,35367.2553,0.000342992,87156.09,5500,20,60000,24614.7727,0.000327146,87155.96,5500,20,60000,32653.8386,0.000322325,87160.78,5500,20,60000,37100.28031,1863.628043,0.000309944,87141.83,5500,20,60000,46111.83366,2149.517667,0.000303449,87139.94,5500,20,60000,53137.06381,2534.178985,0.000307171,87139.53,5500,20,60000,47443.79954,2643.79927,0.000320229
87211.33,80000,235355.0153,0.000446682,87203.97,80000,119591.4383,0.0002863860,87200.86,50,237830.5811,0.000267697,87199.74,50,211880.8227,0.000289683,87201.31,50,231936.1679,0.000281809,87199.83,50,243532.4632,0.0002872,87750.91,7000,134538.806,0.000283529,87749.25,7000,132251.8934,0.000282295,87766.51,7000,129331.6847,0.000314289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87212.2,5500,20,24682.73443,0.000386981,87202.38,5500,20,35231.12043,0.000342505,87216.16,5500,20,60000,24770.56162,0.000327398,87216.03,5500,20,60000,32639.51707,0.000322426,87220.85,5500,20,60000,37098.38825,1871.427176,0.000309527,87201.87,5500,20,60000,46484.60499,2129.669486,0.000304003,87200.02,5500,20,60000,53015.48597,2529.479504,0.000307596,87199.58,5500,20,60000,47702.91202,2650.279025,0.000320319
87271.39,80000,233596.2411,0.000446542,87264.02,80000,119196.0993,0.0002862960,87260.9,50,237387.5162,0.000267658,87259.79,50,212038.6501,0.000289487,87261.38,50,233388.2578,0.000281813,87259.87,50,243756.0865,0.0002869,87810.97,7000,134870.043,0.000283272,87809.3,7000,132011.2902,0.000282095,87826.58,7000,128651.8701,0.000314058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87272.27,5500,20,24772.19721,0.000387404,87262.43,5500,20,34926.49824,0.000341892,87276.21,5500,20,60000,24915.79971,0.00032774,87276.14,5500,20,60000,32970.4206,0.000322617,87280.92,5500,20,60000,36932.66696,1873.225723,0.000309087,87261.92,5500,20,60000,46236.65792,2132.276652,0.000304378,87260.07,5500,20,60000,53227.69457,2547.21701,0.000308021,87259.64,5500,20,60000,47667.42959,2665.678172,0.000320363
87331.44,80000,232815.2777,0.000446249,87324.06,80000,118663.9417,0.0002862110,87320.98,50,237850.4961,0.000267537,87319.86,50,212549.2995,0.000289288,87321.43,50,233603.7682,0.000281994,87319.91,50,243772.0564,0.000286617,87871.04,7000,135310.1637,0.000282989,87869.34,7000,131997.2971,0.000281925,87886.61,7000,129096.2521,0.000313917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87332.34,5500,20,25111.25613,0.000387807,87322.48,5500,20,35053.23435,0.000341321,87336.28,5500,20,60000,24515.32854,0.000328074,87336.19,5500,20,60000,32890.97931,0.000322962,87340.99,5500,20,60000,36856.07488,1883.077925,0.000308755,87321.97,5500,20,60000,46243.96865,2120.228511,0.000304797,87320.1,5500,20,60000,53254.81566,2548.632825,0.000308374,87319.68,5500,20,60000,47673.90791,2678.875378,0.000320471
87391.51,80000,231724.36,0.000445987,87384.1,80000,118551.8748,0.0002860230,87381.01,50,237549.4352,0.000267486,87379.93,50,212494.9335,0.000289065,87381.46,50,233553.5278,0.000282083,87379.96,50,244227.0825,0.000286395,87931.07,7000,135505.9351,0.00028285,87929.41,7000,132018.9378,0.000281805,87946.68,7000,129576.953,0.000313772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87392.41,5500,20,24992.6955,0.000388425,87382.54,5500,20,34443.51881,0.000340781,87396.35,5500,20,60000,24690.39756,0.000328313,87396.24,5500,20,60000,33066.54976,0.000323271,87401.04,5500,20,60000,36935.35997,1880.303205,0.000308594,87382.03,5500,20,60000,46209.16717,2127.102171,0.000305202,87380.15,5500,20,60000,52777.57755,2537.870379,0.000308684,87379.71,5500,20,60000,47718.16741,2681.094221,0.000320736
87451.54,80000,232389.4489,0.000445785,87444.17,80000,117917.4105,0.0002858190,87441.08,50,237862.6584,0.000267457,87439.99,50,213611.2439,0.000288839,87441.53,50,232304.8137,0.000282219,87440,50,243904.8856,0.000286339,87991.12,7000,135673.3631,0.000282699,87989.48,7000,132182.5349,0.00028172,88006.73,7000,129570.6035,0.000313589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87452.44,5500,20,24831.33812,0.00038901,87442.57,5500,20,34744.93607,0.000340084,87456.42,5500,20,60000,24573.22152,0.000328535,87456.3,5500,20,60000,33118.1996,0.000323586,87461.08,5500,20,60000,36871.07232,1883.795052,0.00030845,87442.14,5500,20,60000,46284.87279,2126.300556,0.00030559,87440.18,5500,20,60000,52223.36017,2545.736343,0.000308882,87439.78,5500,20,60000,47630.8281,2685.774885,0.000320994
87511.59,80000,233804.1591,0.000445585,87504.35,80000,118249.6619,0.0002855750,87501.15,50,236499.6663,0.00026754,87500.03,50,214556.0692,0.000288556,87501.59,50,231607.7828,0.000282372,87500.08,50,243334.0083,0.000286301,88051.16,7000,135629.9254,0.000282657,88049.56,7000,132478.9238,0.000281666,88066.78,7000,129400.7318,0.000313493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87512.51,5500,20,24666.40047,0.000389695,87502.62,5500,20,34682.51179,0.000339431,87516.49,5500,20,60000,24768.11086,0.00032872,87516.37,5500,20,60000,33065.67214,0.000323998,87521.12,5500,20,60000,36904.12288,1890.739241,0.00030839,87502.21,5500,20,60000,46259.88351,2133.041482,0.000305961,87500.22,5500,20,60000,52094.48797,2546.356926,0.000309074,87499.84,5500,20,60000,47851.55942,2687.099994,0.000321019
87571.68,80000,232030.8463,0.000445496,87564.41,80000,118293.9636,0.0002853160,87561.21,50,237720.5848,0.000267631,87560.07,50,215061.296,0.000288379,87561.66,50,231701.7124,0.000282484,87560.14,50,243758.5741,0.000286214,88111.21,7000,136054.9548,0.000282593,88109.61,7000,133881.1759,0.000281615,88126.84,7000,130421.5761,0.000313477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87572.58,5500,20,24642.41635,0.000390407,87562.71,5500,20,34608.33607,0.000338818,87576.53,5500,20,60000,24766.56265,0.000328985,87576.48,5500,20,60000,33008.71104,0.000324359,87581.15,5500,20,60000,37096.16372,1886.613801,0.000308309,87562.26,5500,20,60000,46249.05689,2145.868554,0.000306149,87560.26,5500,20,60000,51734.77047,2569.548692,0.000309321,87559.92,5500,20,60000,48151.52374,2670.928601,0.000321049
87631.72,80000,231639.569,0.000445486,87624.48,80000,118406.686,0.0002849570,87621.25,50,238605.9048,0.000267707,87620.14,50,215518.4554,0.000287947,87621.7,50,231784.127,0.000282576,87620.2,50,243338.3159,0.000286053,88171.27,7000,136766.6461,0.000282529,88169.68,7000,134824.2648,0.000281642,88186.9,7000,130350.9146,0.000313301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87632.65,5500,20,24749.08011,0.000391119,87622.78,5500,20,34495.10092,0.000338329,87636.59,5500,20,60000,24692.72975,0.000329306,87636.53,5500,20,60000,33033.4048,0.000324828,87641.2,5500,20,60000,37257.57197,1900.696389,0.000308103,87622.31,5500,20,60000,46105.32063,2161.518293,0.000306275,87620.32,5500,20,60000,51579.20879,2583.296872,0.000309527,87619.96,5500,20,60000,48178.03024,2689.765,0.000320967
87691.78,80000,233035.028,0.000445379,87684.55,80000,118549.5294,0.0002845610,87681.32,50,239986.4966,0.00026769,87680.17,50,215706.2913,0.000287527,87681.74,50,230954.3978,0.000282613,87680.27,50,243558.5619,0.000285977,88231.35,7000,137609.6288,0.000282464,88229.74,7000,135548.222,0.000281753,88246.95,7000,129879.2179,0.000313017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87692.7,5500,20,24577.06689,0.000391793,87682.84,5500,20,34837.18008,0.000337963,87696.67,5500,20,60000,24750.87637,0.00032963,87696.58,5500,20,60000,32838.20481,0.000325239,87701.24,5500,20,60000,37075.40247,1896.812203,0.000307929,87682.35,5500,20,60000,46136.0921,2181.634394,0.000306378,87680.37,5500,20,60000,51493.64648,2605.686021,0.000309682,87680.03,5500,20,60000,48176.79997,2700.707092,0.000321056
87751.84,80000,234423.4013,0.000445403,87744.62,80000,118478.6051,0.0002840940,87741.37,50,239990.7432,0.000267791,87740.2,50,215445.4173,0.000287047,87741.79,50,230230.3753,0.000282654,87740.32,50,242954.4706,0.000285769,88291.4,7000,138224.3858,0.000282391,88289.8,7000,135977.9023,0.00028193,88307.02,7000,129857.5743,0.000312815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87752.77,5500,20,24832.06574,0.000392466,87742.9,5500,20,35151.97226,0.000337498,87756.74,5500,20,60000,24653.12536,0.000329871,87756.64,5500,20,60000,32936.20623,0.00032557,87761.29,5500,20,60000,37090.6024,1896.350202,0.000307758,87742.4,5500,20,60000,46368.48859,2184.507335,0.000306242,87740.43,5500,20,60000,51567.40093,2627.571128,0.000309834,87740.1,5500,20,60000,48208.61181,2694.148105,0.000321253
87811.89,80000,234127.945,0.000445355,87804.68,80000,119301.4134,0.0002835880,87801.41,50,239776.1397,0.000267832,87800.25,50,213914.3431,0.000286596,87801.83,50,230832.225,0.000282625,87800.39,50,243363.3225,0.000285529,88351.47,7000,138709.7268,0.000282308,88349.84,7000,136848.7008,0.000282128,88367.07,7000,130062.3442,0.000312672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87812.84,5500,20,24928.77749,0.000393125,87802.97,5500,20,35271.78534,0.000337017,87816.81,5500,20,60000,24561.4881,0.000330059,87816.7,5500,20,60000,33042.96116,0.000325984,87821.33,5500,20,60000,37368.84372,1890.273621,0.000307792,87802.44,5500,20,60000,46311.35144,2184.70475,0.000305969,87800.47,5500,20,60000,51689.36414,2639.553551,0.00031003,87800.14,5500,20,60000,48402.60744,2679.636707,0.000321456
87871.96,80000,233847.408,0.000445351,87864.72,80000,119061.2308,0.0002832420,87861.45,50,240750.8488,0.000267946,87860.29,50,213344.1221,0.000286074,87861.88,50,231677.5417,0.000282629,87860.43,50,243715.7402,0.000285546,88411.51,7000,139128.3704,0.000282369,88409.88,7000,137253.7545,0.00028239,88427.12,7000,130454.1329,0.000312457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87872.91,5500,20,24825.04118,0.000393905,87863.08,5500,20,35060.66452,0.000336533,87876.88,5500,20,60000,24353.42256,0.000330318,87876.8,5500,20,60000,33211.87141,0.000326328,87881.37,5500,20,60000,37073.01775,1901.15266,0.00030777,87862.48,5500,20,60000,46287.90222,2195.820381,0.000305691,87860.54,5500,20,60000,52159.16916,2649.815485,0.000310231,87860.18,5500,20,60000,48225.30646,2676.600896,0.000321663
87932.03,80000,234594.0579,0.000445583,87924.77,80000,118636.153,0.0002830440,87921.49,50,240836.9253,0.000267857,87920.34,50,213831.3245,0.000285586,87921.92,50,231233.643,0.000282594,87920.5,50,244362.6081,0.000285533,88471.57,7000,139086.8833,0.000282357,88469.92,7000,137457.0528,0.000282637,88487.18,7000,130703.1222,0.000312273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87932.99,5500,20,25164.06949,0.00039463,87923.13,5500,20,34868.24218,0.000335925,87936.96,5500,20,60000,24452.56366,0.000330599,87936.87,5500,20,60000,33169.68367,0.000326673,87941.42,5500,20,60000,37116.90987,1892.545931,0.00030779,87922.53,5500,20,60000,46056.87059,2188.108933,0.000305344,87920.6,5500,20,60000,52460.4516,2656.704504,0.000310597,87920.25,5500,20,60000,48281.69007,2662.082103,0.000321941
87992.12,80000,235701.3231,0.000445947,87984.8,80000,118836.0988,0.0002827820,87981.52,50,242088.1198,0.000267777,87980.38,50,213604.535,0.000285118,87981.99,50,231593.5918,0.000282558,87980.54,50,244191.7955,0.000285334,88531.61,7000,139374.4934,0.000282221,88529.99,7000,137753.867,0.000282908,88547.25,7000,130598.1292,0.000312149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87993.05,5500,20,25419.07174,0.000395205,87983.27,5500,20,35190.58157,0.000335349,87997.04,5500,20,60000,24703.01049,0.000330915,87996.94,5500,20,60000,33325.79686,0.00032697,88001.47,5500,20,60000,36801.13267,1889.71723,0.00030781,87982.57,5500,20,60000,45921.68772,2174.76196,0.000304994,87980.66,5500,20,60000,52562.09789,2681.876165,0.00031094,87980.31,5500,20,60000,48252.65561,2672.846011,0.000322233
88052.18,80000,236057.0935,0.000446441,88044.87,80000,118678.9362,0.0002825020,88041.58,50,242135.1462,0.000267871,88040.44,50,214123.4172,0.000284739,88042.05,50,231731.716,0.000282476,88040.59,50,245167.2138,0.000285123,88591.68,7000,139771.8547,0.000282079,88590.06,7000,137386.0875,0.00028325,88607.29,7000,130758.8848,0.000312207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88053.12,5500,20,25936.73661,0.000395556,88043.37,5500,20,35426.24958,0.000334719,88057.11,5500,20,60000,24752.95491,0.00033121,88056.99,5500,20,60000,33349.97704,0.000327107,88061.52,5500,20,60000,36960.29523,1887.879479,0.000307718,88042.63,5500,20,60000,45527.92713,2177.244669,0.000304502,88040.7,5500,20,60000,52913.35257,2707.35282,0.000311279,88040.38,5500,20,60000,48118.96025,2673.974273,0.000322528
88112.24,80000,236195.378,0.000447034,88104.94,80000,119172.3162,0.0002821870,88101.65,50,241307.5884,0.000267989,88100.49,50,214414.378,0.000284343,88102.12,50,231836.0106,0.000282392,88100.65,50,245501.7403,0.000285015,88651.75,7000,140241.6033,0.000281911,88650.1,7000,137110.9165,0.000283516,88667.36,7000,130039.157,0.000312233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88113.19,5500,20,25859.3271,0.000395957,88103.45,5500,20,35531.69145,0.00033421,88117.15,5500,20,60000,24756.07439,0.000331597,88117.07,5500,20,60000,33219.74728,0.000327303,88121.58,5500,20,60000,37049.0406,1879.086984,0.000307604,88102.69,5500,20,60000,45552.75965,2165.48376,0.000303946,88100.77,5500,20,60000,53068.43021,2713.92015,0.000311607,88100.42,5500,20,60000,48061.31603,2705.301482,0.000322777
88172.29,80000,235193.243,0.000447483,88164.98,80000,119437.7674,0.0002818900,88161.69,50,240977.4484,0.000268058,88160.53,50,214594.6103,0.000284084,88162.19,50,232492.3799,0.000282331,88160.72,50,245870.1921,0.000284903,88711.81,7000,140051.7767,0.00028176,88710.14,7000,136931.3143,0.000283864,88727.42,7000,129760.3366,0.000312231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88173.26,5500,20,25765.61082,0.000396469,88163.53,5500,20,35520.5882,0.000333787,88177.2,5500,20,60000,25002.89446,0.000332103,88177.17,5500,20,60000,33061.76508,0.000327547,88181.63,5500,20,60000,37325.45333,1880.301697,0.000307481,88162.78,5500,20,60000,45519.2746,2167.939493,0.000303466,88160.8,5500,20,60000,52975.4533,2729.627356,0.000311846,88160.49,5500,20,60000,48048.88184,2726.148609,0.00032302
88232.36,80000,235183.5902,0.000448066,88225.02,80000,119330.8524,0.0002816370,88221.74,50,240251.9681,0.000268185,88220.58,50,214724.1792,0.000283935,88222.25,50,232778.306,0.000282357,88220.76,50,247127.5587,0.000284996,88771.88,7000,139446.1904,0.000281527,88770.18,7000,137900.6929,0.000284133,88787.46,7000,129412.4093,0.000312221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88233.33,5500,20,25480.94632,0.000397024,88223.61,5500,20,35503.81028,0.000333527,88237.26,5500,20,60000,24682.38972,0.000332432,88237.24,5500,20,60000,33170.12248,0.000327726,88241.66,5500,20,60000,37353.2146,1871.77428,0.000307477,88222.84,5500,20,60000,45610.24954,2169.188358,0.000303021,88220.87,5500,20,60000,53180.01299,2753.464747,0.000312012,88220.53,5500,20,60000,47610.41566,2754.095965,0.000323167
88292.43,80000,234860.6238,0.000448541,88285.09,80000,118643.4033,0.0002815160,88281.79,50,238497.8701,0.000268339,88280.64,50,214516.1887,0.000283694,88282.31,50,232441.9637,0.000282368,88280.8,50,247577.0332,0.000284893,88831.94,7000,139453.7197,0.000281228,88830.25,7000,138251.6115,0.000284499,88847.5,7000,129634.2331,0.00031223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88293.39,5500,20,25174.87493,0.000397424,88283.65,5500,20,35198.27882,0.000333311,88297.34,5500,20,60000,24775.19636,0.000332672,88297.3,5500,20,60000,33471.60933,0.000328072,88301.73,5500,20,60000,37334.32122,1871.038757,0.000307399,88282.91,5500,20,60000,45752.18291,2176.385116,0.000302623,88280.93,5500,20,60000,53303.35738,2765.800001,0.000312169,88280.57,5500,20,60000,47936.11799,2763.833028,0.000323242
